852.65,1
852.75,0.99989019588957
852.84,0.999791462170239
852.93,0.999692813639776
853.02,0.999594250244812
853.12,0.99948483514694
853.21,0.999386451307424
853.3,0.999288152437671
853.39,0.999189938484505
853.49,0.999080911398791
853.58,0.998982876539568
853.67,0.998884926431801
853.76,0.998787061022509
853.86,0.998678420952189
853.95,0.998580734177013
854.04,0.998483131935783
854.13,0.998385614175706
854.23,0.998277360127646
854.32,0.998180020543533
854.41,0.998082765276643
854.5,0.99798559427438
854.6,0.997877725259057
854.69,0.997780731976267
854.78,0.997683822794768
854.87,0.997586997662154
854.97,0.997479512693641
855.06,0.99738286482567
855.15,0.997286300843841
855.24,0.997189820695936
855.34,0.997082718791886
855.43,0.0276600778826858
855.52,0.172149720684047
855.61,0.587959834717478
855.7,0.683660666562587
855.8,0.712454376522747
855.89,0.71264324578022
855.98,0.71861244712753
856.07,0.7191914738416
856.17,0.726106186817041
856.26,0.730637110639504
856.35,0.737513768197078
856.44,0.735230100376383
856.54,0.75161479893881
856.63,0.747083653460932
856.72,0.754532569985328
856.81,0.761112590907662
856.91,0.768476353174561
857,0.766999881857884
857.09,0.777665453366577
857.18,0.77427139574834
857.27,0.786749063892072
857.37,0.786641257558958
857.46,0.795771497957024
857.55,0.789498094613575
857.64,0.792822225554171
857.74,0.798811703867124
857.83,0.804489662309911
857.92,0.806638678079971
858.01,0.815768250521939
858.11,0.819123287941108
858.2,0.825276872851163
858.29,0.823884384113927
858.38,0.833760651786243
858.47,0.828019137393791
858.57,0.841434778166342
858.66,0.843464674427024
858.75,0.85042595445976
858.84,0.853280217193219
858.94,0.857976820023708
859.03,0.859361664511056
859.12,0.870290667829134
859.21,0.865848616858244
859.3,0.881663800567687
859.4,0.884257492647683
859.49,0.89226671114892
859.58,0.892680953238763
859.67,0.900221566382664
859.76,0.896632097004899
859.86,0.906425534674889
859.95,0.906684133338358
860.04,0.91175978768076
860.13,0.909047724882003
860.23,0.913291721737074
860.32,0.912206999091933
860.41,0.921061626119605
860.5,0.922232653694502
860.59,0.931557010039185
860.69,0.930159293849208
860.78,0.936355614800134
860.87,0.938129735910074
860.96,0.944355150966592
861.05,0.94319174283207
861.15,0.946571472248981
861.24,0.9438476838982
861.33,0.955806282446705
861.42,0.954611678108057
861.51,0.962448059161839
861.61,0.960577511028887
861.7,0.963347236213469
861.79,0.959930286635709
861.88,0.962234299366597
861.97,0.95332957652922
862.07,0.953775346152577
862.16,0.949029737424748
862.25,0.952905386752594
862.34,0.946062946932593
862.43,0.949787346684773
862.53,0.940051066937654
862.62,0.949928748428731
862.71,0.945980996454275
862.8,0.953091365279715
862.89,0.949839995811199
862.99,0.956394327823897
863.08,0.950813123507232
863.17,0.958767123684015
863.26,0.95350692205539
863.35,0.956002988408561
863.45,0.95401794241871
863.54,0.958802829711498
863.63,0.956326089520213
863.72,0.960368632003755
863.81,0.953933417072162
863.91,0.958418164772432
864,0.952691834036716
864.09,0.955146653717129
864.18,0.95332693274262
864.27,0.956848285786699
864.36,0.949946897678564
864.46,0.957405715078347
864.55,0.950201398737347
864.64,0.954444269257729
